attribute,global_step,epoch,train_loss,eval_loss,learning_rate,grad_norm,timestamp
coherence,120,0.478803,0.76600683,0.86263986,9.75957835546e-05,0.36914062,2026-07-01T10:39:49.319634+00:00
coherence,130,0.518703,0.89369152,,9.69101279854e-05,0.34570312,2026-07-01T10:39:57.528517+00:00
coherence,130,0.518703,0.90077621,0.86097647,9.69101279854e-05,0.34570312,2026-07-01T10:40:15.276429+00:00
coherence,140,0.558603,0.86022400,,9.61419672853e-05,0.53125000,2026-07-01T10:40:22.787707+00:00
coherence,140,0.558603,0.94373739,0.85982221,9.61419672853e-05,0.53125000,2026-07-01T10:40:40.539849+00:00
coherence,150,0.598504,0.89507159,,9.52928136711e-05,0.37304688,2026-07-01T10:40:48.727294+00:00
coherence,150,0.598504,0.80794179,0.85920423,9.52928136711e-05,0.37304688,2026-07-01T10:41:06.489975+00:00
coherence,160,0.638404,0.90396662,,9.43643388039e-05,0.37695312,2026-07-01T10:41:15.585926+00:00
coherence,160,0.638404,1.07993603,0.85867624,9.43643388039e-05,0.37695312,2026-07-01T10:41:33.350827+00:00
coherence,170,0.678304,0.84057469,,9.33583704983e-05,0.48437500,2026-07-01T10:41:42.011524+00:00
coherence,170,0.678304,0.86332524,0.85832546,9.33583704983e-05,0.48437500,2026-07-01T10:41:59.775730+00:00
coherence,180,0.718204,0.86793409,,9.22768891239e-05,0.34960938,2026-07-01T10:42:07.121797+00:00
coherence,180,0.718204,0.71434897,0.85767889,9.22768891239e-05,0.34960938,2026-07-01T10:42:24.893104+00:00
coherence,190,0.758105,0.79675376,,9.11220237069e-05,0.31054688,2026-07-01T10:42:34.155746+00:00
coherence,190,0.758105,0.79550791,0.85715273,9.11220237069e-05,0.31054688,2026-07-01T10:42:51.915919+00:00
coherence,200,0.798005,0.92350184,,8.98960477389e-05,0.34375000,2026-07-01T10:42:59.911846+00:00
coherence,200,0.798005,1.19465518,0.85691971,8.98960477389e-05,0.34375000,2026-07-01T10:43:17.676425+00:00
coherence,210,0.837905,0.89490142,,8.86013747012e-05,0.42187500,2026-07-01T10:43:25.564313+00:00
coherence,210,0.837905,1.09703231,0.85630624,8.86013747012e-05,0.42187500,2026-07-01T10:43:43.335649+00:00
coherence,220,0.877805,0.87292590,,8.72405533134e-05,0.44335938,2026-07-01T10:43:51.271810+00:00
coherence,220,0.877805,0.88757712,0.85605265,8.72405533134e-05,0.44335938,2026-07-01T10:44:09.039534+00:00
coherence,230,0.917706,0.90307989,,8.58162625163e-05,0.32226562,2026-07-01T10:44:16.744645+00:00
coherence,230,0.917706,0.75325131,0.85553151,8.58162625163e-05,0.32226562,2026-07-01T10:44:34.512220+00:00
coherence,240,0.957606,0.83578046,,8.43313061976e-05,0.37500000,2026-07-01T10:44:43.072964+00:00
coherence,240,0.957606,0.71006423,0.85550534,8.43313061976e-05,0.37500000,2026-07-01T10:45:00.831512+00:00
coherence,250,0.997506,0.82897246,,8.27886076726e-05,0.40625000,2026-07-01T10:45:09.861576+00:00
coherence,250,0.997506,0.91502887,0.85521331,8.27886076726e-05,0.40625000,2026-07-01T10:45:27.639988+00:00
coherence,251,1.000000,0.87417721,0.85518932,8.26312779698e-05,0.40234375,2026-07-01T10:45:46.557157+00:00
