attribute,global_step,epoch,train_loss,eval_loss,learning_rate,grad_norm,timestamp
correctness,370,1.474813,0.79706262,,6.09726487278e-05,0.49609375,2026-07-01T10:21:13.763455+00:00
correctness,370,1.474813,0.83908677,0.87191257,6.09726487278e-05,0.49609375,2026-07-01T10:21:26.255899+00:00
correctness,380,1.514713,0.82995463,,5.8988309998e-05,0.41601562,2026-07-01T10:21:34.493391+00:00
correctness,380,1.514713,0.73685831,0.87173153,5.8988309998e-05,0.41601562,2026-07-01T10:21:46.972395+00:00
correctness,390,1.554613,0.77670406,,5.69961198e-05,0.44726562,2026-07-01T10:21:54.261901+00:00
correctness,390,1.554613,0.81425554,0.87129765,5.69961198e-05,0.44726562,2026-07-01T10:22:06.752583+00:00
correctness,400,1.594514,0.83012418,,5.5e-05,0.32421875,2026-07-01T10:22:15.620445+00:00
correctness,400,1.594514,0.60483760,0.87136916,5.5e-05,0.32421875,2026-07-01T10:22:28.115036+00:00
correctness,410,1.634414,0.82256817,,5.30038802e-05,0.50390625,2026-07-01T10:22:34.835404+00:00
correctness,410,1.634414,0.62795025,0.87109739,5.30038802e-05,0.50390625,2026-07-01T10:22:47.326117+00:00
correctness,420,1.674314,0.83922042,,5.1011690002e-05,0.42773438,2026-07-01T10:22:55.507268+00:00
correctness,420,1.674314,1.03191769,0.87126715,5.1011690002e-05,0.42773438,2026-07-01T10:23:07.999477+00:00
correctness,430,1.714214,0.82420181,,4.90273512722e-05,0.49023438,2026-07-01T10:23:15.311024+00:00
correctness,430,1.714214,0.70705003,0.87184647,4.90273512722e-05,0.49023438,2026-07-01T10:23:27.804286+00:00
correctness,440,1.754115,0.84130682,,4.70547704203e-05,0.42578125,2026-07-01T10:23:34.863425+00:00
correctness,440,1.754115,0.77986312,0.87119398,4.70547704203e-05,0.42578125,2026-07-01T10:23:47.356474+00:00
correctness,450,1.794015,0.79601085,,4.5097830709e-05,0.58984375,2026-07-01T10:23:55.648031+00:00
correctness,450,1.794015,0.79388505,0.87092875,4.5097830709e-05,0.58984375,2026-07-01T10:24:08.135989+00:00
correctness,460,1.833915,0.84035987,,4.31603846098e-05,0.40429688,2026-07-01T10:24:15.666243+00:00
correctness,460,1.833915,0.77818274,0.87100017,4.31603846098e-05,0.40429688,2026-07-01T10:24:28.157019+00:00
correctness,470,1.873815,0.82451450,,4.12462462183e-05,0.53515625,2026-07-01T10:24:35.708235+00:00
correctness,470,1.873815,0.88492209,0.87117487,4.12462462183e-05,0.53515625,2026-07-01T10:24:48.196515+00:00
correctness,480,1.913716,0.78205027,,3.93591837464e-05,0.52343750,2026-07-01T10:24:55.321110+00:00
correctness,480,1.913716,0.82378066,0.87067304,3.93591837464e-05,0.52343750,2026-07-01T10:25:07.815564+00:00
correctness,490,1.953616,0.85324056,,3.75029121037e-05,0.54296875,2026-07-01T10:25:16.198219+00:00
correctness,490,1.953616,1.14017689,0.87010056,3.75029121037e-05,0.54296875,2026-07-01T10:25:28.690764+00:00
correctness,500,1.993516,0.88620774,,3.56810855843e-05,0.45703125,2026-07-01T10:25:36.865138+00:00
correctness,500,1.993516,0.79649055,0.86983583,3.56810855843e-05,0.45703125,2026-07-01T10:25:49.358925+00:00
correctness,502,2.000000,0.84407427,0.86976347,3.53211705794e-05,0.47656250,2026-07-01T10:26:04.127089+00:00
correctness,510,2.031920,0.75943021,,3.3897290673e-05,0.38085938,2026-07-01T10:26:10.135407+00:00
correctness,510,2.031920,0.58804989,0.87027732,3.3897290673e-05,0.38085938,2026-07-01T10:26:22.628338+00:00
correctness,520,2.071820,0.79587440,,3.21550389848e-05,0.50000000,2026-07-01T10:26:30.066306+00:00
correctness,520,2.071820,0.77869397,0.87142430,3.21550389848e-05,0.50000000,2026-07-01T10:26:42.562181+00:00
correctness,530,2.111721,0.79726279,,3.04577603517e-05,0.47460938,2026-07-01T10:26:50.023402+00:00
correctness,530,2.111721,0.66295904,0.87200356,3.04577603517e-05,0.47460938,2026-07-01T10:27:02.521270+00:00
correctness,540,2.151621,0.82408003,,2.8808796071e-05,0.38476562,2026-07-01T10:27:10.538808+00:00
correctness,540,2.151621,1.01081753,0.87166491,2.8808796071e-05,0.38476562,2026-07-01T10:27:23.031653+00:00
correctness,550,2.191521,0.78033260,,2.72113923274e-05,0.57812500,2026-07-01T10:27:30.255354+00:00
correctness,550,2.191521,0.86860502,0.87204847,2.72113923274e-05,0.57812500,2026-07-01T10:27:42.750199+00:00
correctness,560,2.231421,0.81785442,,2.56686938024e-05,0.37304688,2026-07-01T10:27:50.145737+00:00
correctness,560,2.231421,0.95234454,0.87174268,2.56686938024e-05,0.37304688,2026-07-01T10:28:02.644213+00:00
correctness,570,2.271322,0.89532197,,2.41837374837e-05,0.48242188,2026-07-01T10:28:08.513037+00:00
correctness,570,2.271322,1.14649987,0.87159866,2.41837374837e-05,0.48242188,2026-07-01T10:28:21.004816+00:00
correctness,580,2.311222,0.85309929,,2.27594466866e-05,0.55078125,2026-07-01T10:28:28.202890+00:00
correctness,580,2.311222,0.77762401,0.87164357,2.27594466866e-05,0.55078125,2026-07-01T10:28:40.723590+00:00
correctness,590,2.351122,0.83199512,,2.13986252988e-05,0.41406250,2026-07-01T10:28:48.047386+00:00
correctness,590,2.351122,0.77514231,0.87163756,2.13986252988e-05,0.41406250,2026-07-01T10:29:00.551384+00:00
correctness,600,2.391022,0.77853969,,2.01039522611e-05,0.51953125,2026-07-01T10:29:07.597552+00:00
correctness,600,2.391022,0.71342975,0.87165349,2.01039522611e-05,0.51953125,2026-07-01T10:29:20.106619+00:00
correctness,610,2.430923,0.76461823,,1.88779762931e-05,0.39453125,2026-07-01T10:29:27.610213+00:00
correctness,610,2.430923,0.76518375,0.87203597,1.88779762931e-05,0.39453125,2026-07-01T10:29:40.105182+00:00
