evaluator,evaluator_role,p_name,p,method,params,status,lambda,dist_l2,dist_R,proxy_delta_p,proxy_min_delta,U_p(p),U_p(lambda),Delta U_p,U_p(p)_0_4,U_p(lambda)_0_4,Delta U_p_percent,note
armorm,primary post-hoc evaluator,dominant_complexity,"[0.125, 0.125, 0.125, 0.5, 0.125]",Fair,"alpha=0.5,eps=0.1",OK,"[0.129964, 0.129566, 0.126112, 0.498246, 0.116113]",0.011347953924263098,0.011521688654405032,-0.0006787317646002579,-0.00891313106244635,0.54644775390625,0.5457366943359375,-0.0007110595703124778,2.23223876953125,2.2286834716796875,-0.159270500095699,
armorm,primary post-hoc evaluator,dominant_complexity,"[0.125, 0.125, 0.125, 0.5, 0.125]",Fair,"alpha=1.0,eps=0.01",OK,"[0.125248, 0.125229, 0.125059, 0.499916, 0.124548]",0.0005731389657822091,0.0005818122080885024,-3.276839234178483e-05,-0.0004526561954052796,0.54644775390625,0.54644775390625,0.0,2.23223876953125,2.23223876953125,0.0,
armorm,primary post-hoc evaluator,dominant_complexity,"[0.125, 0.125, 0.125, 0.5, 0.125]",Fair,"alpha=1.0,eps=0.02",OK,"[0.125497, 0.125458, 0.125118, 0.499831, 0.124097]",0.001146278320415241,0.0011636248045503146,-6.553674381106907e-05,-0.0009053127753206594,0.54644775390625,0.5472625732421874,0.0008148193359374112,2.23223876953125,2.236312866210937,0.1825116889508455,
armorm,primary post-hoc evaluator,dominant_complexity,"[0.125, 0.125, 0.125, 0.5, 0.125]",Fair,"alpha=1.0,eps=0.05",OK,"[0.126241, 0.126144, 0.125294, 0.499578, 0.122742]",0.002865696019949899,0.0029090622811245043,-0.0001638422585572894,-0.0022632817529074424,0.54644775390625,0.5456329345703125,-0.0008148193359375222,2.23223876953125,2.2281646728515625,-0.1825116889508654,
armorm,primary post-hoc evaluator,dominant_complexity,"[0.125, 0.125, 0.125, 0.5, 0.125]",Fair,"alpha=1.0,eps=0.1",OK,"[0.127483, 0.127288, 0.125588, 0.499156, 0.120485]",0.005731391877228732,0.005818124318080539,-0.0003276837989159429,-0.004526564139737823,0.54644775390625,0.543572998046875,-0.002874755859375022,2.23223876953125,2.217864990234375,-0.6439176441637273,
armorm,primary post-hoc evaluator,dominant_complexity,"[0.125, 0.125, 0.125, 0.5, 0.125]",Fair,"alpha=2.0,eps=0.01",OK,"[0.125124, 0.125115, 0.12503, 0.499959, 0.124772]",0.0002879975733214068,0.0002923290098765905,-1.6084104101698237e-05,-0.0002280702931076215,0.54644775390625,0.54644775390625,0.0,2.23223876953125,2.23223876953125,0.0,
armorm,primary post-hoc evaluator,dominant_complexity,"[0.125, 0.125, 0.125, 0.5, 0.125]",Fair,"alpha=2.0,eps=0.02",OK,"[0.125248, 0.125229, 0.12506, 0.499917, 0.124545]",0.0005759951169691953,0.0005846579978053231,-3.216825359200422e-05,-0.00045614055017957454,0.54644775390625,0.54644775390625,0.0,2.23223876953125,2.23223876953125,0.0,
armorm,primary post-hoc evaluator,dominant_complexity,"[0.125, 0.125, 0.125, 0.5, 0.125]",Fair,"alpha=2.0,eps=0.05",OK,"[0.125621, 0.125573, 0.125151, 0.499793, 0.123862]",0.0014399878053667928,0.001461644979843604,-8.042047326387985e-05,-0.0011403514309565217,0.54644775390625,0.54677734375,0.0003295898437499778,2.23223876953125,2.23388671875,0.0738249528340579,
armorm,primary post-hoc evaluator,dominant_complexity,"[0.125, 0.125, 0.125, 0.5, 0.125]",Fair,"alpha=2.0,eps=0.1",OK,"[0.126242, 0.126146, 0.125302, 0.499587, 0.122724]",0.002879975614758069,0.002923289979758944,-0.00016084103032917743,-0.0022807028652311154,0.54644775390625,0.5456329345703125,-0.0008148193359375222,2.23223876953125,2.2281646728515625,-0.1825116889508654,
armorm,primary post-hoc evaluator,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Avg,rho=0.0,OK,"[0.0, 0.0, 0.0, 0.0, 1.0]",0.5590169943749472,0.5574634533790548,0.18041676365872603,-0.13892280919445948,0.5817214965820312,0.5760040283203125,-0.005717468261718706,2.4086074829101562,2.3800201416015625,-1.186882524920732,
armorm,primary post-hoc evaluator,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Avg,rho=0.1,OK,"[0.0, 0.0, 0.0, 0.0, 1.0]",0.559016994374947,0.5574634533790546,0.18041676365872591,-0.13892280919445937,0.5817214965820312,0.5760040283203125,-0.005717468261718706,2.4086074829101562,2.3800201416015625,-1.186882524920732,
armorm,primary post-hoc evaluator,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Avg,rho=0.2,OK,"[0.0, 0.0, 0.0, 0.0, 1.0]",0.5590169943749472,0.5574634533790548,0.180416763658726,-0.13892280919445943,0.5817214965820312,0.5760040283203125,-0.005717468261718706,2.4086074829101562,2.3800201416015625,-1.186882524920732,
armorm,primary post-hoc evaluator,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Avg,rho=0.5,OK,"[0.055111, 0.054765, 0.051612, 0.047995, 0.790518]",0.3248593439040122,0.32368922805597206,0.10477471531605802,-0.08127338813963661,0.5817214965820312,0.5810470581054688,-0.0006744384765624556,2.4086074829101562,2.4052352905273438,-0.14000589165064412,
armorm,primary post-hoc evaluator,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",MaxMin,c=0.0,OK_EXACT_D0,"[0.050628, 0.050214, 0.047202, 0.063289, 0.788667]",0.32297589245754954,0.3227176828965974,0.10431342710875062,-0.08589665469237537,0.5817214965820312,0.580352783203125,-0.0013687133789062056,2.4086074829101562,2.401763916015625,-0.28412960364395423,
armorm,primary post-hoc evaluator,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",MaxMin,c=0.1,OK,"[0.060717, 0.060833, 0.060867, 0.046415, 0.771168]",0.3034308479370043,0.3019296222449505,0.09769572199295863,-0.07148958417891361,0.5817214965820312,0.5863800048828125,0.004658508300781294,2.4086074829101562,2.4319000244140625,0.9670542697045622,
armorm,primary post-hoc evaluator,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",MaxMin,c=0.25,OK,"[0.073398, 0.0735, 0.073537, 0.058444, 0.721122]",0.24756456593460027,0.24618995839347368,0.07963082568235874,-0.05741906848559818,0.5817214965820312,0.579376220703125,-0.0023452758789062056,2.4086074829101562,2.396881103515625,-0.4868530666675113,
armorm,primary post-hoc evaluator,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",MaxMin,c=0.5,OK,"[0.090897, 0.090965, 0.090989, 0.081015, 0.646134]",0.16360944845070546,0.16270100349295932,0.05262609138097219,-0.03794687696931441,0.5817214965820312,0.587005615234375,0.005284118652343794,2.4086074829101562,2.435028076171875,1.0969239882040285,
armorm,primary post-hoc evaluator,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",MaxMin,c=0.75,OK,"[0.107996, 0.10803, 0.108042, 0.103068, 0.572864]",0.08157707455376831,0.08112411610456002,0.026239820625961408,-0.0189206383917438,0.5817214965820312,0.5834609985351562,0.001739501953125,2.4086074829101562,2.4173049926757812,0.36110116851071106,
armorm,primary post-hoc evaluator,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",MaxMin,c=0.9,OK,"[0.118205, 0.118218, 0.118223, 0.116235, 0.529119]",0.03260078178014536,0.03241976524285363,0.010486263093601084,-0.007561286142269316,0.5817214965820312,0.5813217163085938,-0.0003997802734374556,2.4086074829101562,2.4066085815429688,-0.08298991767526868,
armorm,primary post-hoc evaluator,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",MaxMin,c=0.95,OK,"[0.121603, 0.12161, 0.121612, 0.120619, 0.514556]",0.016296447530965038,0.016205961157904875,0.0052418631385349485,-0.0037797284652590136,0.5817214965820312,0.5815093994140625,-0.00021209716796866118,2.4086074829101562,2.4075469970703125,-0.04402900212542881,
armorm,primary post-hoc evaluator,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",MaxMin,c=1.0,OK,"[0.125, 0.125, 0.125, 0.125, 0.5]",0.0,0.0,0.0,0.0,0.5817214965820312,0.5817214965820312,0.0,2.4086074829101562,2.4086074829101562,0.0,same merge point as baseline
armorm,primary post-hoc evaluator,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=0.0,eps=0.01",OK,"[0.167976, 0.112971, 0.113479, 0.115234, 0.49034]",0.048094210612373116,0.04695898629350583,-0.003586107239407149,-0.01000000000000001,0.5817214965820312,0.580218505859375,-0.00150299072265625,2.4086074829101562,2.401092529296875,-0.31200407980969336,
armorm,primary post-hoc evaluator,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=0.0,eps=0.02",OK,"[0.210952, 0.100942, 0.101958, 0.105467, 0.48068]",0.09618842122474623,0.09391797258701165,-0.007172214478814258,-0.019999999999999993,0.5817214965820312,0.5797714233398437,-0.0019500732421875444,2.4086074829101562,2.3988571166992183,-0.40481341522518405,
armorm,primary post-hoc evaluator,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=0.0,eps=0.05",OK,"[0.33988, 0.064856, 0.067396, 0.076168, 0.451701]",0.2404710530618656,0.2347949314675292,-0.017930536197035708,-0.05000000000000002,0.5817214965820312,0.5723068237304687,-0.0094146728515625,2.4086074829101562,2.3615341186523438,-1.9543808857114802,
armorm,primary post-hoc evaluator,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=0.0,eps=0.1",OK,"[0.55476, 0.004712, 0.009792, 0.027335, 0.403401]",0.4809421061237312,0.4695898629350584,-0.035861072394071415,-0.10000000000000002,0.5817214965820312,0.5807022094726562,-0.0010192871093750444,2.4086074829101562,2.403511047363281,-0.21159261453085615,
armorm,primary post-hoc evaluator,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=0.5,eps=0.01",OK,"[0.125496, 0.125457, 0.125111, 0.124825, 0.499111]",0.0011347951053276035,0.0011521685730466738,-0.0003254244544286716,-0.0008913129357856028,0.5817214965820312,0.5808914184570313,-0.0008300781249999112,2.4086074829101562,2.4044570922851562,-0.17231494357002353,
armorm,primary post-hoc evaluator,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=0.5,eps=0.02",OK,"[0.125993, 0.125913, 0.125222, 0.124649, 0.498223]",0.002269590719149027,0.0023043376617212356,-0.0006508490341370702,-0.001782626216075404,0.5817214965820312,0.5804458618164062,-0.0012756347656249778,2.4086074829101562,2.4022293090820312,-0.2648075235745215,
armorm,primary post-hoc evaluator,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=0.5,eps=0.05",OK,"[0.127482, 0.127283, 0.125556, 0.124123, 0.495556]",0.005673976812202623,0.005760844175518022,-0.0016271225104663636,-0.004456565340760565,0.5817214965820312,0.5790664672851562,-0.002655029296875,2.4086074829101562,2.3953323364257812,-0.5511544150952958,
armorm,primary post-hoc evaluator,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=0.5,eps=0.1",OK,"[0.129964, 0.129566, 0.126112, 0.123246, 0.491113]",0.011347953870599666,0.011521688606774988,-0.0032542451654418857,-0.008913131072522652,0.5817214965820312,0.5808273315429688,-0.0008941650390623668,2.4086074829101562,2.404136657714844,-0.18561867083092604,
armorm,primary post-hoc evaluator,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=1.0,eps=0.01",OK,"[0.125248, 0.125229, 0.125059, 0.124916, 0.499548]",0.0005731391738174865,0.0005818124155371025,-0.00016529290349077968,-0.00045265638784848267,0.5817214965820312,0.5809555053710938,-0.0007659912109374556,2.4086074829101562,2.4047775268554688,-0.1590112163091026,
armorm,primary post-hoc evaluator,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=1.0,eps=0.02",OK,"[0.125497, 0.125458, 0.125118, 0.124831, 0.499097]",0.0011462783268985303,0.0011636248114412595,-0.0003305858055158003,-0.0009053127714287569,0.5817214965820312,0.5808914184570313,-0.0008300781249999112,2.4086074829101562,2.4044570922851562,-0.17231494357002353,
armorm,primary post-hoc evaluator,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=1.0,eps=0.05",OK,"[0.126241, 0.126144, 0.125294, 0.124578, 0.497742]",0.002865695999425184,0.0029090622074660006,-0.0008264645868436985,-0.002263282126969961,0.5817214965820312,0.5818252563476562,0.00010375976562504441,2.4086074829101562,2.4091262817382812,0.02153936794625294,
armorm,primary post-hoc evaluator,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=1.0,eps=0.1",OK,"[0.127483, 0.127288, 0.125588, 0.124156, 0.495485]",0.005731391877228713,0.00581812431808052,-0.0016529291314104947,-0.004526564139737796,0.5817214965820312,0.5791336059570312,-0.002587890624999978,2.4086074829101562,2.3956680297851562,-0.5372171770124263,
armorm,primary post-hoc evaluator,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=2.0,eps=0.01",OK,"[0.125124, 0.125115, 0.12503, 0.124959, 0.499772]",0.0002879975733213988,0.00029232900987658357,-8.328883323382348e-05,-0.00022807029310760755,0.5817214965820312,0.5805862426757813,-0.0011352539062499112,2.4086074829101562,2.4029312133789062,-0.23566602576488513,
armorm,primary post-hoc evaluator,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=2.0,eps=0.02",OK,"[0.125248, 0.125229, 0.12506, 0.124917, 0.499545]",0.0005759951154538838,0.0005846579825711462,-0.00016657765048456587,-0.0004561405427111068,0.5817214965820312,0.5808914184570313,-0.0008300781249999112,2.4086074829101562,2.4044570922851562,-0.17231494357002353,
armorm,primary post-hoc evaluator,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=2.0,eps=0.05",OK,"[0.125621, 0.125573, 0.125151, 0.124793, 0.498862]",0.0014399878550510027,0.001461645037542814,-0.0004164441652661877,-0.0011403514628915393,0.5817214965820312,0.5808914184570313,-0.0008300781249999112,2.4086074829101562,2.4044570922851562,-0.17231494357002353,
armorm,primary post-hoc evaluator,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=2.0,eps=0.1",OK,"[0.126242, 0.126146, 0.125302, 0.124587, 0.497724]",0.0028799745730835697,0.002923288945372535,-0.0008328877244928464,-0.0022807012865066725,0.5817214965820312,0.5818984985351563,0.00017700195312508882,2.4086074829101562,2.4094924926757812,0.036743627673019724,
armorm,primary post-hoc evaluator,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Avg,rho=0.0,OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.54820556640625,0.54820556640625,0.0,2.24102783203125,2.24102783203125,0.0,same merge point as baseline
armorm,primary post-hoc evaluator,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Avg,rho=0.1,OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.54820556640625,0.54820556640625,0.0,2.24102783203125,2.24102783203125,0.0,same merge point as baseline
armorm,primary post-hoc evaluator,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Avg,rho=0.2,OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.54820556640625,0.54820556640625,0.0,2.24102783203125,2.24102783203125,0.0,same merge point as baseline
armorm,primary post-hoc evaluator,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Avg,rho=0.5,OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.54820556640625,0.54820556640625,0.0,2.24102783203125,2.24102783203125,0.0,same merge point as baseline
armorm,primary post-hoc evaluator,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",MaxMin,c=0.0,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.54820556640625,,,2.24102783203125,,,INFEASIBLE_BALL_MISSES_SIMPLEX
armorm,primary post-hoc evaluator,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",MaxMin,c=0.1,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.54820556640625,,,2.24102783203125,,,INFEASIBLE_BALL_MISSES_SIMPLEX
armorm,primary post-hoc evaluator,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",MaxMin,c=0.25,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.54820556640625,,,2.24102783203125,,,INFEASIBLE_BALL_MISSES_SIMPLEX
armorm,primary post-hoc evaluator,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",MaxMin,c=0.5,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.54820556640625,,,2.24102783203125,,,INFEASIBLE_BALL_MISSES_SIMPLEX
armorm,primary post-hoc evaluator,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",MaxMin,c=0.75,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.54820556640625,,,2.24102783203125,,,INFEASIBLE_BALL_MISSES_SIMPLEX
armorm,primary post-hoc evaluator,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",MaxMin,c=0.9,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.54820556640625,,,2.24102783203125,,,INFEASIBLE_BALL_MISSES_SIMPLEX
armorm,primary post-hoc evaluator,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",MaxMin,c=0.95,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.54820556640625,,,2.24102783203125,,,INFEASIBLE_BALL_MISSES_SIMPLEX
armorm,primary post-hoc evaluator,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",MaxMin,c=1.0,OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",2.7698844510176693e-16,2.726143297931129e-16,-2.159574933593682e-16,-2.159574933593682e-16,0.54820556640625,0.54820556640625,0.0,2.24102783203125,2.24102783203125,0.0,same merge point as baseline
armorm,primary post-hoc evaluator,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.0,eps=0.01",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.54820556640625,0.54820556640625,0.0,2.24102783203125,2.24102783203125,0.0,same merge point as baseline
armorm,primary post-hoc evaluator,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.0,eps=0.02",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.54820556640625,0.54820556640625,0.0,2.24102783203125,2.24102783203125,0.0,same merge point as baseline
armorm,primary post-hoc evaluator,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.0,eps=0.05",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.54820556640625,0.54820556640625,0.0,2.24102783203125,2.24102783203125,0.0,same merge point as baseline
armorm,primary post-hoc evaluator,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.0,eps=0.1",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.54820556640625,0.54820556640625,0.0,2.24102783203125,2.24102783203125,0.0,same merge point as baseline
armorm,primary post-hoc evaluator,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.5,eps=0.01",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",5.316422676363438e-16,5.26745644080696e-16,-4.326332386424913e-16,-4.326332386424913e-16,0.54820556640625,0.54820556640625,0.0,2.24102783203125,2.24102783203125,0.0,same merge point as baseline
armorm,primary post-hoc evaluator,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.5,eps=0.02",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",2.954745927647082e-16,2.855248127960445e-16,-2.0902736397651623e-16,-2.0902736397651623e-16,0.54820556640625,0.54820556640625,0.0,2.24102783203125,2.24102783203125,0.0,same merge point as baseline
armorm,primary post-hoc evaluator,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.5,eps=0.05",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",2.9389135331579156e-16,2.862132326691523e-16,-2.1180655516302443e-16,-2.1180655516302443e-16,0.54820556640625,0.54820556640625,0.0,2.24102783203125,2.24102783203125,0.0,same merge point as baseline
armorm,primary post-hoc evaluator,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.5,eps=0.1",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",3.551751001306885e-17,3.6412209601654504e-17,2.8183068210851306e-18,1.2636579702727434e-18,0.54820556640625,0.54820556640625,0.0,2.24102783203125,2.24102783203125,0.0,same merge point as baseline
armorm,primary post-hoc evaluator,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=1.0,eps=0.01",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",2.0110969070129284e-14,1.9429542899747914e-14,-1.4650392529335855e-14,-1.4650392529335855e-14,0.54820556640625,0.54820556640625,0.0,2.24102783203125,2.24102783203125,0.0,same merge point as baseline
armorm,primary post-hoc evaluator,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=1.0,eps=0.02",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",6.442931045265225e-15,6.230882966890736e-15,-5.0157683676258065e-15,-5.0157683676258065e-15,0.54820556640625,0.54820556640625,0.0,2.24102783203125,2.24102783203125,0.0,same merge point as baseline
armorm,primary post-hoc evaluator,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=1.0,eps=0.05",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",2.158286871534095e-15,2.0982961636331037e-15,-1.4721677555624091e-15,-1.4721677555624091e-15,0.54820556640625,0.54820556640625,0.0,2.24102783203125,2.24102783203125,0.0,same merge point as baseline
armorm,primary post-hoc evaluator,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=1.0,eps=0.1",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",9.063729465634636e-16,9.066274018992207e-16,-6.5956554907823e-16,-6.5956554907823e-16,0.54820556640625,0.54820556640625,0.0,2.24102783203125,2.24102783203125,0.0,same merge point as baseline
armorm,primary post-hoc evaluator,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=2.0,eps=0.01",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",1.603208708389108e-14,1.6011738888901827e-14,-1.1995718403339274e-14,-1.1995718403339274e-14,0.54820556640625,0.54820556640625,0.0,2.24102783203125,2.24102783203125,0.0,same merge point as baseline
armorm,primary post-hoc evaluator,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=2.0,eps=0.02",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",1.726352452513661e-15,1.7010855961885838e-15,-1.2968554685656522e-15,-1.2968554685656522e-15,0.54820556640625,0.54820556640625,0.0,2.24102783203125,2.24102783203125,0.0,same merge point as baseline
armorm,primary post-hoc evaluator,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=2.0,eps=0.05",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",8.250207095032073e-15,8.123439274438398e-15,-6.256843776936408e-15,-6.256843776936408e-15,0.54820556640625,0.54820556640625,0.0,2.24102783203125,2.24102783203125,0.0,same merge point as baseline
armorm,primary post-hoc evaluator,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=2.0,eps=0.1",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",3.6437324764391246e-15,3.5511926516669084e-15,-2.880835124161496e-15,-2.880835124161496e-15,0.54820556640625,0.54820556640625,0.0,2.24102783203125,2.24102783203125,0.0,same merge point as baseline
armorm,primary post-hoc evaluator,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Avg,rho=0.0,OK,"[0.0, 1.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.5466064453125,0.5466064453125,0.0,2.2330322265625,2.2330322265625,0.0,same merge point as baseline
armorm,primary post-hoc evaluator,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Avg,rho=0.1,OK,"[0.0, 1.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.5466064453125,0.5466064453125,0.0,2.2330322265625,2.2330322265625,0.0,same merge point as baseline
armorm,primary post-hoc evaluator,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Avg,rho=0.2,OK,"[0.0, 1.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.5466064453125,0.5466064453125,0.0,2.2330322265625,2.2330322265625,0.0,same merge point as baseline
armorm,primary post-hoc evaluator,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Avg,rho=0.5,OK,"[0.0, 1.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.5466064453125,0.5466064453125,0.0,2.2330322265625,2.2330322265625,0.0,same merge point as baseline
armorm,primary post-hoc evaluator,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",MaxMin,c=0.0,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.5466064453125,,,2.2330322265625,,,INFEASIBLE_BALL_MISSES_SIMPLEX
armorm,primary post-hoc evaluator,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",MaxMin,c=0.1,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.5466064453125,,,2.2330322265625,,,INFEASIBLE_BALL_MISSES_SIMPLEX
armorm,primary post-hoc evaluator,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",MaxMin,c=0.25,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.5466064453125,,,2.2330322265625,,,INFEASIBLE_BALL_MISSES_SIMPLEX
armorm,primary post-hoc evaluator,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",MaxMin,c=0.5,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.5466064453125,,,2.2330322265625,,,INFEASIBLE_BALL_MISSES_SIMPLEX
armorm,primary post-hoc evaluator,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",MaxMin,c=0.75,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.5466064453125,,,2.2330322265625,,,INFEASIBLE_BALL_MISSES_SIMPLEX
armorm,primary post-hoc evaluator,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",MaxMin,c=0.9,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.5466064453125,,,2.2330322265625,,,INFEASIBLE_BALL_MISSES_SIMPLEX
armorm,primary post-hoc evaluator,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",MaxMin,c=0.95,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.5466064453125,,,2.2330322265625,,,INFEASIBLE_BALL_MISSES_SIMPLEX
