p_name,p,method,params,status,lambda,dist_l2,dist_R,U_p(p),U_p(lambda),Delta U_p,note
dirichlet_19,"[0.427, 0.3089, 0.2097, 0.0147, 0.0397]",MaxMin,c=0.25,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_19,"[0.427, 0.3089, 0.2097, 0.0147, 0.0397]",MaxMin,c=0.5,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_19,"[0.427, 0.3089, 0.2097, 0.0147, 0.0397]",MaxMin,c=0.75,OK,"[0.5213, 0.3057, 0.1717, 0.0, 0.0013]",0.10969766613262961,0.09760817968268629,,,,reward missing
dirichlet_19,"[0.427, 0.3089, 0.2097, 0.0147, 0.0397]",MaxMin,c=0.9,OK,"[0.4642, 0.3002, 0.2004, 0.0052, 0.0301]",0.0415179284186315,0.03705216017698088,,,,reward missing
dirichlet_19,"[0.427, 0.3089, 0.2097, 0.0147, 0.0397]",MaxMin,c=1.0,OK,"[0.427, 0.3089, 0.2097, 0.0147, 0.0397]",1.3619512758127423e-16,1.5899860095168734e-16,,,,reward missing
dirichlet_19,"[0.427, 0.3089, 0.2097, 0.0147, 0.0397]",Fair,"alpha=0.0,eps=0.02",OK,"[0.519, 0.2845, 0.1836, 0.0, 0.0128]",0.10332021889847745,0.09227220835874704,,,,reward missing
dirichlet_19,"[0.427, 0.3089, 0.2097, 0.0147, 0.0397]",Fair,"alpha=0.0,eps=0.05",OK,"[0.6062, 0.2483, 0.1455, 0.0, 0.0]",0.20416956930192123,0.18275389273221243,,,,reward missing
dirichlet_19,"[0.427, 0.3089, 0.2097, 0.0147, 0.0397]",Fair,"alpha=0.0,eps=0.1",OK,"[0.7291, 0.188, 0.0829, 0.0, 0.0]",0.35179106607616145,0.3156617996717064,,,,reward missing
dirichlet_19,"[0.427, 0.3089, 0.2097, 0.0147, 0.0397]",Fair,"alpha=1.0,eps=0.02",OK,"[0.428, 0.3082, 0.2096, 0.0153, 0.039]",0.0014442347310133937,0.0013015251459155364,,,,reward missing
dirichlet_19,"[0.427, 0.3089, 0.2097, 0.0147, 0.0397]",Fair,"alpha=1.0,eps=0.05",OK,"[0.4294, 0.3072, 0.2093, 0.0161, 0.0381]",0.003610586524182692,0.0032538125778344335,,,,reward missing
dirichlet_19,"[0.427, 0.3089, 0.2097, 0.0147, 0.0397]",Fair,"alpha=1.0,eps=0.1",OK,"[0.4317, 0.3055, 0.2089, 0.0175, 0.0364]",0.00722117365209811,0.006507625725900373,,,,reward missing
dirichlet_19,"[0.427, 0.3089, 0.2097, 0.0147, 0.0397]",Fair,"alpha=2.0,eps=0.02",OK,"[0.4275, 0.3085, 0.2096, 0.015, 0.0394]",0.0007207129027650385,0.0006495382505404909,,,,reward missing
dirichlet_19,"[0.427, 0.3089, 0.2097, 0.0147, 0.0397]",Fair,"alpha=2.0,eps=0.05",OK,"[0.4282, 0.308, 0.2095, 0.0154, 0.0389]",0.0018017821918804519,0.0016238455682311445,,,,reward missing
dirichlet_19,"[0.427, 0.3089, 0.2097, 0.0147, 0.0397]",Fair,"alpha=2.0,eps=0.1",OK,"[0.4293, 0.3072, 0.2093, 0.0161, 0.0381]",0.0036035642026769977,0.0032476909795415405,,,,reward missing
dirichlet_20,"[0.4964, 0.1818, 0.0179, 0.1165, 0.1873]",Avg,rho=0.5,OK,"[0.756, 0.1126, 0.0, 0.0, 0.1314]",0.2987149022644833,0.26653307289336214,,,,reward missing
dirichlet_20,"[0.4964, 0.1818, 0.0179, 0.1165, 0.1873]",Cert,,FLOOR_COLLAPSED,"[0.4964, 0.1818, 0.0179, 0.1165, 0.1873]",6.947562107041945e-17,8.389613305710331e-17,,,,"certificate: lambda = p, Delta = 0 by construction"
dirichlet_20,"[0.4964, 0.1818, 0.0179, 0.1165, 0.1873]",MaxMin,c=0.0,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_20,"[0.4964, 0.1818, 0.0179, 0.1165, 0.1873]",MaxMin,c=0.25,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_20,"[0.4964, 0.1818, 0.0179, 0.1165, 0.1873]",MaxMin,c=0.5,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_20,"[0.4964, 0.1818, 0.0179, 0.1165, 0.1873]",MaxMin,c=0.75,OK,"[0.569, 0.1647, 0.0, 0.0978, 0.1684]",0.08128183019782882,0.07253937753790726,,,,reward missing
dirichlet_20,"[0.4964, 0.1818, 0.0179, 0.1165, 0.1873]",MaxMin,c=0.9,OK,"[0.5248, 0.1752, 0.0108, 0.1092, 0.18]",0.03180463442190546,0.028383651445430296,,,,reward missing
dirichlet_20,"[0.4964, 0.1818, 0.0179, 0.1165, 0.1873]",MaxMin,c=1.0,OK,"[0.4964, 0.1818, 0.0179, 0.1165, 0.1873]",6.947562107041945e-17,8.389613305710331e-17,,,,reward missing
dirichlet_20,"[0.4964, 0.1818, 0.0179, 0.1165, 0.1873]",Fair,"alpha=0.0,eps=0.02",OK,"[0.592, 0.1574, 0.0, 0.0899, 0.1607]",0.10718337435004642,0.09566692616360961,,,,reward missing
dirichlet_20,"[0.4964, 0.1818, 0.0179, 0.1165, 0.1873]",Fair,"alpha=0.0,eps=0.05",OK,"[0.7074, 0.1203, 0.0, 0.0502, 0.122]",0.23944041638128205,0.21379746091054647,,,,reward missing
dirichlet_20,"[0.4964, 0.1818, 0.0179, 0.1165, 0.1873]",Fair,"alpha=0.0,eps=0.1",OK,"[0.8837, 0.0587, 0.0, 0.0, 0.0576]",0.44265915185921917,0.39545248054351406,,,,reward missing
dirichlet_20,"[0.4964, 0.1818, 0.0179, 0.1165, 0.1873]",Fair,"alpha=1.0,eps=0.02",OK,"[0.4973, 0.1811, 0.0178, 0.1171, 0.1867]",0.001444235710604848,0.0013015260356088216,,,,reward missing
dirichlet_20,"[0.4964, 0.1818, 0.0179, 0.1165, 0.1873]",Fair,"alpha=1.0,eps=0.05",OK,"[0.4987, 0.1801, 0.0175, 0.118, 0.1857]",0.0036105869008978466,0.00325381293250773,,,,reward missing
dirichlet_20,"[0.4964, 0.1818, 0.0179, 0.1165, 0.1873]",Fair,"alpha=1.0,eps=0.1",OK,"[0.501, 0.1784, 0.0171, 0.1194, 0.1841]",0.007221173780547666,0.006507625854486982,,,,reward missing
dirichlet_20,"[0.4964, 0.1818, 0.0179, 0.1165, 0.1873]",Fair,"alpha=2.0,eps=0.02",OK,"[0.4968, 0.1815, 0.0179, 0.1168, 0.187]",0.0007207129114686484,0.0006495382583123575,,,,reward missing
dirichlet_20,"[0.4964, 0.1818, 0.0179, 0.1165, 0.1873]",Fair,"alpha=2.0,eps=0.05",OK,"[0.4975, 0.181, 0.0177, 0.1173, 0.1865]",0.0018017821645152452,0.0016238455472943967,,,,reward missing
dirichlet_20,"[0.4964, 0.1818, 0.0179, 0.1165, 0.1873]",Fair,"alpha=2.0,eps=0.1",OK,"[0.4987, 0.1801, 0.0175, 0.118, 0.1857]",0.0036035643730514483,0.0032476911254318134,,,,reward missing
dirichlet_21,"[0.6328, 0.1529, 0.1015, 0.0932, 0.0196]",Avg,rho=0.5,OK,"[0.9841, 0.0159, 0.0, 0.0, 0.0]",0.4020136479135641,0.3602668605084429,,,,reward missing
dirichlet_21,"[0.6328, 0.1529, 0.1015, 0.0932, 0.0196]",Cert,,FLOOR_COLLAPSED,"[0.6328, 0.1529, 0.1015, 0.0932, 0.0196]",1.1616172636829685e-16,1.2820299739555387e-16,,,,"certificate: lambda = p, Delta = 0 by construction"
dirichlet_21,"[0.6328, 0.1529, 0.1015, 0.0932, 0.0196]",MaxMin,c=0.0,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_21,"[0.6328, 0.1529, 0.1015, 0.0932, 0.0196]",MaxMin,c=0.25,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_21,"[0.6328, 0.1529, 0.1015, 0.0932, 0.0196]",MaxMin,c=0.5,OK,"[0.8322, 0.0955, 0.0415, 0.0308, 0.0]",0.22575240077234512,0.20185503356145817,,,,reward missing
dirichlet_21,"[0.6328, 0.1529, 0.1015, 0.0932, 0.0196]",MaxMin,c=0.75,OK,"[0.7245, 0.1301, 0.0772, 0.0683, 0.0]",0.1025816287519711,0.09158813239570099,,,,reward missing
dirichlet_21,"[0.6328, 0.1529, 0.1015, 0.0932, 0.0196]",MaxMin,c=0.9,OK,"[0.6689, 0.1444, 0.0924, 0.084, 0.0103]",0.04040607790239503,0.0360599029765478,,,,reward missing
dirichlet_21,"[0.6328, 0.1529, 0.1015, 0.0932, 0.0196]",MaxMin,c=1.0,OK,"[0.6328, 0.1529, 0.1015, 0.0932, 0.0196]",1.1616172636829685e-16,1.2820299739555387e-16,,,,reward missing
dirichlet_21,"[0.6328, 0.1529, 0.1015, 0.0932, 0.0196]",Fair,"alpha=0.0,eps=0.02",OK,"[0.7292, 0.1285, 0.0756, 0.0666, 0.0]",0.10795539958919853,0.09639715188678893,,,,reward missing
dirichlet_21,"[0.6328, 0.1529, 0.1015, 0.0932, 0.0196]",Fair,"alpha=0.0,eps=0.05",OK,"[0.8426, 0.0922, 0.038, 0.0272, 0.0]",0.23767079237917632,0.21252672645563903,,,,reward missing
dirichlet_21,"[0.6328, 0.1529, 0.1015, 0.0932, 0.0196]",Fair,"alpha=0.0,eps=0.1",OK,"[0.9686, 0.0314, 0.0, 0.0, 0.0]",0.38325936739598004,0.34329181922190305,,,,reward missing
dirichlet_21,"[0.6328, 0.1529, 0.1015, 0.0932, 0.0196]",Fair,"alpha=1.0,eps=0.02",OK,"[0.6337, 0.1522, 0.1013, 0.0938, 0.019]",0.0014442347095882224,0.0013015251265995876,,,,reward missing
dirichlet_21,"[0.6328, 0.1529, 0.1015, 0.0932, 0.0196]",Fair,"alpha=1.0,eps=0.05",OK,"[0.6351, 0.1512, 0.1011, 0.0947, 0.018]",0.003610586960121657,0.003253812983497624,,,,reward missing
dirichlet_21,"[0.6328, 0.1529, 0.1015, 0.0932, 0.0196]",Fair,"alpha=1.0,eps=0.1",OK,"[0.6374, 0.1495, 0.1007, 0.0961, 0.0164]",0.007221173550012701,0.006507625631477063,,,,reward missing
dirichlet_21,"[0.6328, 0.1529, 0.1015, 0.0932, 0.0196]",Fair,"alpha=2.0,eps=0.02",OK,"[0.6332, 0.1525, 0.1014, 0.0935, 0.0193]",0.0007207128757309154,0.0006495382263111051,,,,reward missing
dirichlet_21,"[0.6328, 0.1529, 0.1015, 0.0932, 0.0196]",Fair,"alpha=2.0,eps=0.05",OK,"[0.6339, 0.152, 0.1013, 0.094, 0.0188]",0.00180178224303038,0.0016238456149747697,,,,reward missing
dirichlet_21,"[0.6328, 0.1529, 0.1015, 0.0932, 0.0196]",Fair,"alpha=2.0,eps=0.1",OK,"[0.6351, 0.1512, 0.1011, 0.0947, 0.018]",0.0036035648658415183,0.0032476915639456814,,,,reward missing
dirichlet_22,"[0.0797, 0.0137, 0.3773, 0.1301, 0.3993]",Avg,rho=0.5,OK,"[0.0, 0.0, 0.4787, 0.0, 0.5213]",0.22054106308246574,0.19625189626563724,,,,reward missing
dirichlet_22,"[0.0797, 0.0137, 0.3773, 0.1301, 0.3993]",Cert,,FLOOR_COLLAPSED,"[0.0797, 0.0137, 0.3773, 0.1301, 0.3993]",0.0,0.0,,,,"certificate: lambda = p, Delta = 0 by construction"
dirichlet_22,"[0.0797, 0.0137, 0.3773, 0.1301, 0.3993]",MaxMin,c=0.0,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_22,"[0.0797, 0.0137, 0.3773, 0.1301, 0.3993]",MaxMin,c=0.25,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_22,"[0.0797, 0.0137, 0.3773, 0.1301, 0.3993]",MaxMin,c=0.5,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_22,"[0.0797, 0.0137, 0.3773, 0.1301, 0.3993]",MaxMin,c=0.75,OK,"[0.0415, 0.0, 0.4121, 0.0922, 0.4542]",0.0854731632063057,0.0759976669750443,,,,reward missing
dirichlet_22,"[0.0797, 0.0137, 0.3773, 0.1301, 0.3993]",MaxMin,c=0.9,OK,"[0.0691, 0.0033, 0.3854, 0.1196, 0.4226]",0.03067954310375792,0.027373251696098076,,,,reward missing
dirichlet_22,"[0.0797, 0.0137, 0.3773, 0.1301, 0.3993]",MaxMin,c=1.0,OK,"[0.0797, 0.0137, 0.3773, 0.1301, 0.3993]",0.0,0.0,,,,reward missing
dirichlet_22,"[0.0797, 0.0137, 0.3773, 0.1301, 0.3993]",Fair,"alpha=0.0,eps=0.02",OK,"[0.1725, 0.0, 0.3512, 0.1037, 0.3726]",0.10431245931117016,0.09296491828032212,,,,reward missing
dirichlet_22,"[0.0797, 0.0137, 0.3773, 0.1301, 0.3993]",Fair,"alpha=0.0,eps=0.05",OK,"[0.2897, 0.0, 0.3122, 0.0649, 0.3332]",0.23906992553411835,0.21283977852546646,,,,reward missing
dirichlet_22,"[0.0797, 0.0137, 0.3773, 0.1301, 0.3993]",Fair,"alpha=0.0,eps=0.1",OK,"[0.4852, 0.0, 0.2472, 0.0001, 0.2675]",0.4644888977873348,0.413390792402541,,,,reward missing
dirichlet_22,"[0.0797, 0.0137, 0.3773, 0.1301, 0.3993]",Fair,"alpha=1.0,eps=0.02",OK,"[0.0806, 0.013, 0.3771, 0.1307, 0.3986]",0.0014442347162307815,0.0013015251324706041,,,,reward missing
dirichlet_22,"[0.0797, 0.0137, 0.3773, 0.1301, 0.3993]",Fair,"alpha=1.0,eps=0.05",OK,"[0.082, 0.012, 0.3768, 0.1315, 0.3977]",0.003610586154145648,0.003253812258293991,,,,reward missing
dirichlet_22,"[0.0797, 0.0137, 0.3773, 0.1301, 0.3993]",Fair,"alpha=1.0,eps=0.1",OK,"[0.0843, 0.0103, 0.3764, 0.1329, 0.3961]",0.0072211737835042545,0.006507625847537839,,,,reward missing
dirichlet_22,"[0.0797, 0.0137, 0.3773, 0.1301, 0.3993]",Fair,"alpha=2.0,eps=0.02",OK,"[0.0802, 0.0133, 0.3772, 0.1304, 0.399]",0.0007207128780991437,0.000649538228521441,,,,reward missing
dirichlet_22,"[0.0797, 0.0137, 0.3773, 0.1301, 0.3993]",Fair,"alpha=2.0,eps=0.05",OK,"[0.0809, 0.0128, 0.3771, 0.1308, 0.3985]",0.0018017822243070656,0.0016238455955850265,,,,reward missing
dirichlet_22,"[0.0797, 0.0137, 0.3773, 0.1301, 0.3993]",Fair,"alpha=2.0,eps=0.1",OK,"[0.082, 0.012, 0.3769, 0.1315, 0.3977]",0.003603562606481225,0.0032476895448197854,,,,reward missing
dirichlet_23,"[0.3349, 0.4456, 0.129, 0.0674, 0.0231]",Avg,rho=0.5,OK,"[0.393, 0.607, 0.0, 0.0, 0.0]",0.22614679282508993,0.20312289573443854,,,,reward missing
dirichlet_23,"[0.3349, 0.4456, 0.129, 0.0674, 0.0231]",Cert,,FLOOR_COLLAPSED,"[0.3349, 0.4456, 0.129, 0.0674, 0.0231]",1.27993912314e-16,1.4728462154175168e-16,,,,"certificate: lambda = p, Delta = 0 by construction"
dirichlet_23,"[0.3349, 0.4456, 0.129, 0.0674, 0.0231]",MaxMin,c=0.0,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_23,"[0.3349, 0.4456, 0.129, 0.0674, 0.0231]",MaxMin,c=0.25,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_23,"[0.3349, 0.4456, 0.129, 0.0674, 0.0231]",MaxMin,c=0.5,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_23,"[0.3349, 0.4456, 0.129, 0.0674, 0.0231]",MaxMin,c=0.75,OK,"[0.33, 0.527, 0.1012, 0.0419, 0.0]",0.09276796986454076,0.08397096346667346,,,,reward missing
dirichlet_23,"[0.3349, 0.4456, 0.129, 0.0674, 0.0231]",MaxMin,c=0.9,OK,"[0.3262, 0.4816, 0.1193, 0.0588, 0.014]",0.04027745189609099,0.03653900944742796,,,,reward missing
dirichlet_23,"[0.3349, 0.4456, 0.129, 0.0674, 0.0231]",MaxMin,c=1.0,OK,"[0.3349, 0.4456, 0.129, 0.0674, 0.0231]",1.27993912314e-16,1.4728462154175168e-16,,,,reward missing
dirichlet_23,"[0.3349, 0.4456, 0.129, 0.0674, 0.0231]",Fair,"alpha=0.0,eps=0.02",OK,"[0.4351, 0.4212, 0.103, 0.0407, 0.0]",0.11198053837825066,0.09996238846053658,,,,reward missing
dirichlet_23,"[0.3349, 0.4456, 0.129, 0.0674, 0.0231]",Fair,"alpha=0.0,eps=0.05",OK,"[0.5485, 0.3849, 0.0654, 0.0013, 0.0]",0.24130131589957887,0.21572780379122122,,,,reward missing
dirichlet_23,"[0.3349, 0.4456, 0.129, 0.0674, 0.0231]",Fair,"alpha=0.0,eps=0.1",OK,"[0.6727, 0.3246, 0.0028, 0.0, 0.0]",0.3869224436360978,0.3468130517738681,,,,reward missing
dirichlet_23,"[0.3349, 0.4456, 0.129, 0.0674, 0.0231]",Fair,"alpha=1.0,eps=0.02",OK,"[0.3359, 0.4449, 0.1288, 0.068, 0.0224]",0.001444234635567472,0.0013015250582168337,,,,reward missing
dirichlet_23,"[0.3349, 0.4456, 0.129, 0.0674, 0.0231]",Fair,"alpha=1.0,eps=0.05",OK,"[0.3373, 0.4439, 0.1286, 0.0688, 0.0215]",0.0036105867716152034,0.0032538128152952285,,,,reward missing
dirichlet_23,"[0.3349, 0.4456, 0.129, 0.0674, 0.0231]",Fair,"alpha=1.0,eps=0.1",OK,"[0.3396, 0.4422, 0.1282, 0.0702, 0.0199]",0.007221173709501688,0.006507625778532737,,,,reward missing
dirichlet_23,"[0.3349, 0.4456, 0.129, 0.0674, 0.0231]",Fair,"alpha=2.0,eps=0.02",OK,"[0.3354, 0.4453, 0.1289, 0.0677, 0.0228]",0.000720712875623858,0.0006495382262898123,,,,reward missing
dirichlet_23,"[0.3349, 0.4456, 0.129, 0.0674, 0.0231]",Fair,"alpha=2.0,eps=0.05",OK,"[0.3361, 0.4447, 0.1288, 0.0681, 0.0223]",0.0018017822132277467,0.0016238455861116293,,,,reward missing
dirichlet_23,"[0.3349, 0.4456, 0.129, 0.0674, 0.0231]",Fair,"alpha=2.0,eps=0.1",OK,"[0.3372, 0.4439, 0.1286, 0.0688, 0.0215]",0.0036035643883708906,0.0032476911402993846,,,,reward missing
dirichlet_24,"[0.2836, 0.2593, 0.4086, 0.042, 0.0065]",Avg,rho=0.5,OK,"[0.267, 0.2136, 0.5194, 0.0, 0.0]",0.1283223916066955,0.11500533766013223,,,,reward missing
dirichlet_24,"[0.2836, 0.2593, 0.4086, 0.042, 0.0065]",Cert,,FLOOR_COLLAPSED,"[0.2836, 0.2593, 0.4086, 0.042, 0.0065]",9.640209695879514e-17,1.153754645711566e-16,,,,"certificate: lambda = p, Delta = 0 by construction"
dirichlet_24,"[0.2836, 0.2593, 0.4086, 0.042, 0.0065]",MaxMin,c=0.0,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_24,"[0.2836, 0.2593, 0.4086, 0.042, 0.0065]",MaxMin,c=0.25,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_24,"[0.2836, 0.2593, 0.4086, 0.042, 0.0065]",MaxMin,c=0.5,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_24,"[0.2836, 0.2593, 0.4086, 0.042, 0.0065]",MaxMin,c=0.75,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_24,"[0.2836, 0.2593, 0.4086, 0.042, 0.0065]",MaxMin,c=0.9,OK,"[0.2713, 0.2467, 0.4524, 0.0296, 0.0]",0.04930527913695791,0.04433082248114585,,,,reward missing
dirichlet_24,"[0.2836, 0.2593, 0.4086, 0.042, 0.0065]",MaxMin,c=1.0,OK,"[0.2836, 0.2593, 0.4086, 0.042, 0.0065]",9.640209695879514e-17,1.153754645711566e-16,,,,reward missing
dirichlet_24,"[0.2836, 0.2593, 0.4086, 0.042, 0.0065]",Fair,"alpha=0.0,eps=0.02",OK,"[0.3661, 0.235, 0.3832, 0.0156, 0.0]",0.0937036583082975,0.08380822670975681,,,,reward missing
dirichlet_24,"[0.2836, 0.2593, 0.4086, 0.042, 0.0065]",Fair,"alpha=0.0,eps=0.05",OK,"[0.4556, 0.1988, 0.3457, 0.0, 0.0]",0.19750422446081575,0.17701952187809947,,,,reward missing
dirichlet_24,"[0.2836, 0.2593, 0.4086, 0.042, 0.0065]",Fair,"alpha=0.0,eps=0.1",OK,"[0.5785, 0.1385, 0.283, 0.0, 0.0]",0.34516963832001235,0.310028590884405,,,,reward missing
dirichlet_24,"[0.2836, 0.2593, 0.4086, 0.042, 0.0065]",Fair,"alpha=1.0,eps=0.02",OK,"[0.2845, 0.2586, 0.4084, 0.0426, 0.0059]",0.0014442342808409384,0.001301524719733787,,,,reward missing
dirichlet_24,"[0.2836, 0.2593, 0.4086, 0.042, 0.0065]",Fair,"alpha=1.0,eps=0.05",OK,"[0.2859, 0.2576, 0.4082, 0.0434, 0.0049]",0.0036105869751955387,0.003253812992421768,,,,reward missing
dirichlet_24,"[0.2836, 0.2593, 0.4086, 0.042, 0.0065]",Fair,"alpha=1.0,eps=0.1",OK,"[0.2882, 0.2559, 0.4077, 0.0449, 0.0033]",0.007221173726177151,0.00650762579167138,,,,reward missing
dirichlet_24,"[0.2836, 0.2593, 0.4086, 0.042, 0.0065]",Fair,"alpha=2.0,eps=0.02",OK,"[0.284, 0.259, 0.4085, 0.0423, 0.0062]",0.0007207130091974114,0.0006495383453251948,,,,reward missing
dirichlet_24,"[0.2836, 0.2593, 0.4086, 0.042, 0.0065]",Fair,"alpha=2.0,eps=0.05",OK,"[0.2847, 0.2585, 0.4084, 0.0427, 0.0057]",0.0018017821911904144,0.0016238455675262986,,,,reward missing
dirichlet_24,"[0.2836, 0.2593, 0.4086, 0.042, 0.0065]",Fair,"alpha=2.0,eps=0.1",OK,"[0.2859, 0.2576, 0.4082, 0.0434, 0.0049]",0.0036035648235697706,0.003247691531986587,,,,reward missing
dirichlet_25,"[0.1522, 0.5476, 0.2474, 0.0058, 0.047]",Avg,rho=0.5,OK,"[0.008, 0.7941, 0.198, 0.0, 0.0]",0.2937140909027289,0.2662011835406771,,,,reward missing
dirichlet_25,"[0.1522, 0.5476, 0.2474, 0.0058, 0.047]",Cert,,FLOOR_COLLAPSED,"[0.1522, 0.5476, 0.2474, 0.0058, 0.047]",1.2794982158516685e-16,1.465813625916671e-16,,,,"certificate: lambda = p, Delta = 0 by construction"
dirichlet_25,"[0.1522, 0.5476, 0.2474, 0.0058, 0.047]",MaxMin,c=0.0,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_25,"[0.1522, 0.5476, 0.2474, 0.0058, 0.047]",MaxMin,c=0.25,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_25,"[0.1522, 0.5476, 0.2474, 0.0058, 0.047]",MaxMin,c=0.5,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_25,"[0.1522, 0.5476, 0.2474, 0.0058, 0.047]",MaxMin,c=0.75,OK,"[0.1206, 0.652, 0.213, 0.0, 0.0144]",0.11904803991390876,0.10771193847408529,,,,reward missing
dirichlet_25,"[0.1522, 0.5476, 0.2474, 0.0058, 0.047]",MaxMin,c=0.9,OK,"[0.1421, 0.5851, 0.2363, 0.0, 0.0365]",0.04218397340119965,0.038226135312157405,,,,reward missing
dirichlet_25,"[0.1522, 0.5476, 0.2474, 0.0058, 0.047]",MaxMin,c=1.0,OK,"[0.1522, 0.5476, 0.2474, 0.0058, 0.047]",1.2794982158516685e-16,1.465813625916671e-16,,,,reward missing
dirichlet_25,"[0.1522, 0.5476, 0.2474, 0.0058, 0.047]",Fair,"alpha=0.0,eps=0.02",OK,"[0.2352, 0.5233, 0.2213, 0.0, 0.0202]",0.09440427748463574,0.0843694776212406,,,,reward missing
dirichlet_25,"[0.1522, 0.5476, 0.2474, 0.0058, 0.047]",Fair,"alpha=0.0,eps=0.05",OK,"[0.3301, 0.487, 0.1829, 0.0, 0.0]",0.20423699134756748,0.18280089158336393,,,,reward missing
dirichlet_25,"[0.1522, 0.5476, 0.2474, 0.0058, 0.047]",Fair,"alpha=0.0,eps=0.1",OK,"[0.453, 0.4267, 0.1202, 0.0, 0.0]",0.3514306330796238,0.3153100580039532,,,,reward missing
dirichlet_25,"[0.1522, 0.5476, 0.2474, 0.0058, 0.047]",Fair,"alpha=1.0,eps=0.02",OK,"[0.1532, 0.5469, 0.2472, 0.0064, 0.0463]",0.001444234714673277,0.0013015251305746453,,,,reward missing
dirichlet_25,"[0.1522, 0.5476, 0.2474, 0.0058, 0.047]",Fair,"alpha=1.0,eps=0.05",OK,"[0.1545, 0.5459, 0.247, 0.0072, 0.0454]",0.003610587086524229,0.0032538131009696835,,,,reward missing
dirichlet_25,"[0.1522, 0.5476, 0.2474, 0.0058, 0.047]",Fair,"alpha=1.0,eps=0.1",OK,"[0.1569, 0.5442, 0.2466, 0.0086, 0.0437]",0.00722117372679874,0.00650762579427504,,,,reward missing
dirichlet_25,"[0.1522, 0.5476, 0.2474, 0.0058, 0.047]",Fair,"alpha=2.0,eps=0.02",OK,"[0.1527, 0.5472, 0.2473, 0.0061, 0.0467]",0.0007207129482535972,0.0006495382914488016,,,,reward missing
dirichlet_25,"[0.1522, 0.5476, 0.2474, 0.0058, 0.047]",Fair,"alpha=2.0,eps=0.05",OK,"[0.1534, 0.5467, 0.2472, 0.0065, 0.0462]",0.0018017821761390589,0.0016238455541202313,,,,reward missing
dirichlet_25,"[0.1522, 0.5476, 0.2474, 0.0058, 0.047]",Fair,"alpha=2.0,eps=0.1",OK,"[0.1545, 0.5459, 0.247, 0.0072, 0.0454]",0.0036035644487752336,0.003247691194240735,,,,reward missing
dirichlet_26,"[0.0301, 0.013, 0.3464, 0.2375, 0.373]",Avg,rho=0.5,OK,"[0.0, 0.0, 0.385, 0.1785, 0.4365]",0.10044025264890855,0.08940935968211709,,,,reward missing
dirichlet_26,"[0.0301, 0.013, 0.3464, 0.2375, 0.373]",Cert,,FLOOR_COLLAPSED,"[0.0301, 0.013, 0.3464, 0.2375, 0.373]",0.0,0.0,,,,"certificate: lambda = p, Delta = 0 by construction"
dirichlet_26,"[0.0301, 0.013, 0.3464, 0.2375, 0.373]",MaxMin,c=0.0,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
