p_name,method,params,label,U_p_baseline,U_p_lambda,delta_u_p,ci_low,ci_high,excludes_zero,p_value,p_holm,holm_improves,holm_harms,significant,selection_regret,baseline_regret
dominant_complexity,Fair,"alpha=1.0,eps=0.02","Fair(alpha=1.0,eps=0.02)",0.5361297607421875,0.5356842041015626,-0.000445556640625,-0.001336669921875,0.0,False,0.7356,1.0,False,False,False,0.015393066406249933,0.014947509765624978
dominant_complexity,Fair,"alpha=1.0,eps=0.05","Fair(alpha=1.0,eps=0.05)",0.5361297607421875,0.535760498046875,-0.0003692626953125,-0.003802490234375,0.0026679229736328025,False,0.8638,1.0,False,False,False,0.015316772460937544,0.014947509765624978
dominant_complexity,Fair,"alpha=1.0,eps=0.1","Fair(alpha=1.0,eps=0.1)",0.5361297607421875,0.5360382080078124,-9.1552734375e-05,-0.0038117218017578126,0.0032989501953125,False,0.9848,1.0,False,False,False,0.015039062500000089,0.014947509765624978
dominant_complexity,Fair,"alpha=2.0,eps=0.01","Fair(alpha=2.0,eps=0.01)",0.5361297607421875,0.5356842041015626,-0.000445556640625,-0.001336669921875,0.0,False,0.7356,1.0,False,False,False,0.015393066406249933,0.014947509765624978
dominant_complexity,Fair,"alpha=2.0,eps=0.02","Fair(alpha=2.0,eps=0.02)",0.5361297607421875,0.5356842041015626,-0.000445556640625,-0.001336669921875,0.0,False,0.7356,1.0,False,False,False,0.015393066406249933,0.014947509765624978
dominant_complexity,Fair,"alpha=2.0,eps=0.05","Fair(alpha=2.0,eps=0.05)",0.5361297607421875,0.5356842041015626,-0.000445556640625,-0.001336669921875,0.0,False,0.7356,1.0,False,False,False,0.015393066406249933,0.014947509765624978
dominant_complexity,Fair,"alpha=2.0,eps=0.1","Fair(alpha=2.0,eps=0.1)",0.5361297607421875,0.535760498046875,-0.0003692626953125,-0.003802490234375,0.0026679229736328025,False,0.8638,1.0,False,False,False,0.015316772460937544,0.014947509765624978
dominant_verbosity,Avg,rho=0.0,Avg(rho=0.0),0.5730728149414062,0.564422607421875,-0.00865020751953125,-0.02124645233154297,0.004027633666992175,False,0.1786,1.0,False,False,False,0.02777099609375,0.01912078857421884
dominant_verbosity,Avg,rho=0.1,Avg(rho=0.1),0.5730728149414062,0.564422607421875,-0.00865020751953125,-0.02124645233154297,0.004027633666992175,False,0.1786,1.0,False,False,False,0.02777099609375,0.01912078857421884
dominant_verbosity,Avg,rho=0.2,Avg(rho=0.2),0.5730728149414062,0.564422607421875,-0.00865020751953125,-0.02124645233154297,0.004027633666992175,False,0.1786,1.0,False,False,False,0.02777099609375,0.01912078857421884
dominant_verbosity,Avg,rho=0.5,Avg(rho=0.5),0.5730728149414062,0.5699356079101563,-0.00313720703125,-0.015790443420410156,0.009758491516113275,False,0.6248,1.0,False,False,False,0.022257995605468706,0.01912078857421884
dominant_verbosity,MaxMin,c=0.0,MaxMin(c=0.0),0.5730728149414062,0.5673492431640625,-0.00572357177734375,-0.01849987030029297,0.0069737243652343685,False,0.3618,1.0,False,False,False,0.024844360351562456,0.01912078857421884
dominant_verbosity,MaxMin,c=0.1,MaxMin(c=0.1),0.5730728149414062,0.57147216796875,-0.00160064697265625,-0.014265594482421875,0.010670661926269528,False,0.7838,1.0,False,False,False,0.020721435546875,0.01912078857421884
dominant_verbosity,MaxMin,c=0.25,MaxMin(c=0.25),0.5730728149414062,0.5665176391601563,-0.00655517578125,-0.018083839416503905,0.005029640197753902,False,0.2536,1.0,False,False,False,0.025675964355468706,0.01912078857421884
dominant_verbosity,MaxMin,c=0.5,MaxMin(c=0.5),0.5730728149414062,0.5640747070312501,-0.00899810791015625,-0.0208331298828125,0.0026109313964843726,False,0.127,1.0,False,False,False,0.028118896484374933,0.01912078857421884
dominant_verbosity,MaxMin,c=0.75,MaxMin(c=0.75),0.5730728149414062,0.5728973388671875,-0.00017547607421875,-0.009785614013671874,0.009712257385253905,False,0.9618,1.0,False,False,False,0.019296264648437478,0.01912078857421884
dominant_verbosity,MaxMin,c=0.9,MaxMin(c=0.9),0.5730728149414062,0.5772186279296875,0.00414581298828125,-0.004884490966796875,0.013328857421874996,False,0.377,1.0,False,False,False,0.014974975585937522,0.01912078857421884
dominant_verbosity,MaxMin,c=0.95,MaxMin(c=0.95),0.5730728149414062,0.5737319946289063,0.0006591796875,-0.005410919189453125,0.006813354492187495,False,0.841,1.0,False,False,False,0.01846160888671866,0.01912078857421884
