p_name,p_helpfulness,p_correctness,p_coherence,p_complexity,p_verbosity,method,params,status,lam_helpfulness,lam_correctness,lam_coherence,lam_complexity,lam_verbosity,dist_l2,dist_R,proxy_pRlam,min_delta,moved,usable,t_star,t_star_lp,u_alpha
dirichlet_14,0.17452451335503213,0.2394818760679047,0.10634765284387879,0.1512153936372891,0.32843056409589505,Fair,"alpha=0.0,eps=0.05",OK,0.4350718965997362,0.17857085343781612,0.04095536350932564,0.08432820690971685,0.2610736795434052,0.2913453084277596,0.26000750629535063,0.3688037830315007,-0.04999999999999996,True,True,,,0.2594687480182203
dirichlet_14,0.17452451335503213,0.2394818760679047,0.10634765284387879,0.1512153936372891,0.32843056409589505,Fair,"alpha=0.0,eps=0.1",OK,0.6701515938796911,0.11735769165514741,0.0,0.017721097078936047,0.19476961738622536,0.554577603696917,0.49495738231208164,0.36260296766088346,-0.09999999999999995,True,True,,,0.5180855003205243
dirichlet_14,0.17452451335503213,0.2394818760679047,0.10634765284387879,0.1512153936372891,0.32843056409589505,Fair,"alpha=1.0,eps=0.02",OK,0.17545025476745538,0.23880131521188128,0.10618338555430994,0.15178131816875612,0.3277837262975973,0.001444234640379415,0.001301525058222182,0.3734147527599684,-0.0005581075174372912,True,True,,,-19.55841103879766
dirichlet_14,0.17452451335503213,0.2394818760679047,0.10634765284387879,0.1512153936372891,0.32843056409589505,Fair,"alpha=1.0,eps=0.05",OK,0.17683886630185766,0.23778047342882314,0.1059369853998282,0.15263020554658213,0.326813469322909,0.0036105867245993252,0.003253812775324199,0.37325669270441797,-0.001395269194929303,True,True,,,-14.976957379426887
dirichlet_14,0.17452451335503213,0.2394818760679047,0.10634765284387879,0.1512153936372891,0.32843056409589505,Fair,"alpha=1.0,eps=0.1",OK,0.17915322024018518,0.23607907095132938,0.10552631768372799,0.1540450163523218,0.3251963747724358,0.0072211735074543815,0.006507625589604387,0.3729932594301772,-0.002790538257230273,True,True,,,-11.51122147662716
dirichlet_14,0.17452451335503213,0.2394818760679047,0.10634765284387879,0.1512153936372891,0.32843056409589505,Fair,"alpha=2.0,eps=0.02",OK,0.1749851483009818,0.23914121065905034,0.10626754836482656,0.15149875818538955,0.3281073344897517,0.0007207128743070492,0.0006495382256291962,0.3734673049484078,-0.0002793500709875932,True,True,,,-249.9574523398237
dirichlet_14,0.17452451335503213,0.2394818760679047,0.10634765284387879,0.1512153936372891,0.32843056409589505,Fair,"alpha=2.0,eps=0.05",OK,0.1756761005724123,0.23863021280321056,0.10614739162577716,0.15192380501877958,0.32762248997982035,0.0018017820216756453,0.0016238454124306856,0.37338807329186385,-0.0006983749666582274,True,True,,,-99.98298093592948
dirichlet_14,0.17452451335503213,0.2394818760679047,0.10634765284387879,0.1512153936372891,0.32843056409589505,Fair,"alpha=2.0,eps=0.1",OK,0.1768276884997983,0.23777854921282143,0.10594713025375614,0.1526322159185342,0.32681441611508993,0.003603564366069797,0.003247691114715324,0.37325602056714774,-0.0013967502006326067,True,True,,,-49.99149046796474
dirichlet_15,0.5553245832636765,0.10721258024249722,0.0715542923806048,0.22826694407840128,0.037641600034820234,Avg,rho=0.5,OK,0.8278738225715363,0.0,1.1492543028346347e-17,0.17212617742846367,4.2934406030425976e-17,0.3089762413210118,0.276767821792194,0.5984608782052563,-0.08811048256398188,True,True,,,
dirichlet_15,0.5553245832636765,0.10721258024249722,0.0715542923806048,0.22826694407840128,0.037641600034820234,Cert,,FLOOR_COLLAPSED,0.5553245832636764,0.10721258024249719,0.07155429238060479,0.22826694407840123,0.03764160003482023,1.2813490069415586e-16,1.491065875261216e-16,0.49993755281231983,-1.3158764122227843e-16,False,True,0.0,-0.0,
dirichlet_15,0.5553245832636765,0.10721258024249722,0.0715542923806048,0.22826694407840128,0.037641600034820234,MaxMin,c=0.0,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,,,,False,False,,,
dirichlet_15,0.5553245832636765,0.10721258024249722,0.0715542923806048,0.22826694407840128,0.037641600034820234,MaxMin,c=0.25,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,,,,False,False,,,
dirichlet_15,0.5553245832636765,0.10721258024249722,0.0715542923806048,0.22826694407840128,0.037641600034820234,MaxMin,c=0.5,OK,0.7424268124174555,0.0598640571648222,0.02125658652409577,0.1764525438936266,2.0816681711721682e-17,0.20947698710375703,0.18705399693523517,0.5666319335512204,-0.038920999255178314,True,True,-0.038920999255178314,,
dirichlet_15,0.5553245832636765,0.10721258024249722,0.0715542923806048,0.22826694407840128,0.037641600034820234,MaxMin,c=0.75,OK,0.6401011715529853,0.08739342633857178,0.05027702940765762,0.20650327322353862,0.015725099477246592,0.09479757944605614,0.08460092378908532,0.5305522381468998,-0.01626893873075061,True,True,-0.01626893873075061,,
dirichlet_15,0.5553245832636765,0.10721258024249722,0.0715542923806048,0.22826694407840128,0.037641600034820234,MaxMin,c=0.9,OK,0.5886673455598584,0.09941767659203542,0.06318591219527246,0.21970725892653298,0.029021806726300753,0.037284033499162206,0.033273673178619886,0.5119783555443169,-0.00639859857369352,True,True,-0.00639859857369352,,
dirichlet_15,0.5553245832636765,0.10721258024249722,0.0715542923806048,0.22826694407840128,0.037641600034820234,MaxMin,c=1.0,OK,0.5553245832636764,0.10721258024249719,0.07155429238060479,0.22826694407840123,0.03764160003482023,1.2813490069415586e-16,1.491065875261216e-16,0.49993755281231983,-1.3158764122227843e-16,False,True,-1.3158764122227843e-16,,
dirichlet_15,0.5553245832636765,0.10721258024249722,0.0715542923806048,0.22826694407840128,0.037641600034820234,Fair,"alpha=0.0,eps=0.02",OK,0.6595435365615581,0.08284817119046177,0.04539737664678355,0.20151206938737237,0.010698846213824272,0.11653812337110377,0.1040030025181402,0.5375733025575864,-0.020000000000000004,True,True,,,0.10378749920728812
dirichlet_15,0.5553245832636765,0.10721258024249722,0.0715542923806048,0.22826694407840128,0.037641600034820234,Fair,"alpha=0.0,eps=0.05",OK,0.7843028531408253,0.04643382521572394,0.007377426334001444,0.16188589530944938,0.0,0.2570352290308624,0.22962172492316604,0.5808740141668092,-0.05,True,True,,,0.2579341427781446
dirichlet_15,0.5553245832636765,0.10721258024249722,0.0715542923806048,0.22826694407840128,0.037641600034820234,Fair,"alpha=0.0,eps=0.1",OK,0.902744248772397,0.0,0.0,0.09725575122760305,0.0,0.39483642284863313,0.3528616500070401,0.6179630008347855,-0.09999999999999998,True,True,,,0.511317619567629
dirichlet_15,0.5553245832636765,0.10721258024249722,0.0715542923806048,0.22826694407840128,0.037641600034820234,Fair,"alpha=1.0,eps=0.02",OK,0.5562503241730501,0.10653201949062675,0.07139002529298583,0.22883286864726637,0.036994762396070975,0.0014442341890763422,0.0013015246563264655,0.5003809614864049,-0.0005581074309013204,True,True,,,-19.558411038797665
dirichlet_15,0.5553245832636765,0.10721258024249722,0.0715542923806048,0.22826694407840128,0.037641600034820234,Fair,"alpha=1.0,eps=0.05",OK,0.5576389362205538,0.10551117808270935,0.0711436242068891,0.22968175642165434,0.036024505068193394,0.003610586844953553,0.0032538128700460886,0.5010460749058375,-0.0013952688111082453,True,True,,,-14.976957379426889
dirichlet_15,0.5553245832636765,0.10721258024249722,0.0715542923806048,0.22826694407840128,0.037641600034820234,Fair,"alpha=1.0,eps=0.1",OK,0.5599532897784577,0.1038097749830851,0.07073295764127938,0.2310965673022044,0.03440741029497339,0.0072211736753453005,0.006507625748011142,0.5021545970222476,-0.0027905383699897753,True,True,,,-11.51122147662716
dirichlet_15,0.5553245832636765,0.10721258024249722,0.0715542923806048,0.22826694407840128,0.037641600034820234,Fair,"alpha=2.0,eps=0.02",OK,0.5557852182042163,0.10687191485742462,0.07147418788292774,0.2285503086402856,0.03731837041514579,0.0007207128731663339,0.0006495382240624716,0.5001584239712669,-0.0002793500517168932,True,True,,,-249.9574523398237
dirichlet_15,0.5553245832636765,0.10721258024249722,0.0715542923806048,0.22826694407840128,0.037641600034820234,Fair,"alpha=2.0,eps=0.05",OK,0.5564761706304626,0.10636091677084263,0.07135403112823076,0.22897535547341277,0.03683352599705109,0.001801782188998767,0.0016238455656468391,0.500489730713966,-0.0006983751367289819,True,True,,,-99.98298093592948
