attribute,global_step,epoch,train_loss,eval_loss,learning_rate,grad_norm,timestamp
complexity,502,2.000000,0.79241541,0.85949217,3.53211705794e-05,0.56640625,2026-06-30T09:18:45.002655+00:00
complexity,510,2.031920,0.82222418,,3.3897290673e-05,0.45898438,2026-06-30T09:18:50.388544+00:00
complexity,520,2.071820,0.79486924,,3.21550389848e-05,0.40234375,2026-06-30T09:18:56.914718+00:00
complexity,520,2.071820,0.83250380,0.86099705,3.21550389848e-05,0.40234375,2026-06-30T09:19:10.992379+00:00
complexity,530,2.111721,0.74420044,,3.04577603517e-05,0.37109375,2026-06-30T09:19:17.823605+00:00
complexity,540,2.151621,0.78535436,,2.8808796071e-05,0.50000000,2026-06-30T09:19:24.131967+00:00
complexity,540,2.151621,0.68646652,0.86148404,2.8808796071e-05,0.50000000,2026-06-30T09:19:38.215341+00:00
complexity,550,2.191521,0.73021555,,2.72113923274e-05,0.39843750,2026-06-30T09:19:44.770464+00:00
complexity,560,2.231421,0.77421294,,2.56686938024e-05,0.47265625,2026-06-30T09:19:51.615896+00:00
complexity,560,2.231421,0.94702369,0.86135538,2.56686938024e-05,0.47265625,2026-06-30T09:20:05.687682+00:00
complexity,570,2.271322,0.74018369,,2.41837374837e-05,0.50781250,2026-06-30T09:20:12.498708+00:00
complexity,580,2.311222,0.80322906,,2.27594466866e-05,0.44921875,2026-06-30T09:20:19.158342+00:00
complexity,580,2.311222,0.93012983,0.86069736,2.27594466866e-05,0.44921875,2026-06-30T09:20:33.240276+00:00
complexity,590,2.351122,0.72220958,,2.13986252988e-05,0.45117188,2026-06-30T09:20:39.989336+00:00
complexity,600,2.391022,0.83104761,,2.01039522611e-05,0.39453125,2026-06-30T09:20:46.705817+00:00
complexity,600,2.391022,0.60610777,0.86147341,2.01039522611e-05,0.39453125,2026-06-30T09:21:00.776654+00:00
complexity,610,2.430923,0.74754893,,1.88779762931e-05,0.39648438,2026-06-30T09:21:07.316154+00:00
complexity,620,2.470823,0.83026535,,1.77231108761e-05,0.33789062,2026-06-30T09:21:13.907700+00:00
complexity,620,2.470823,0.79053819,0.86105481,1.77231108761e-05,0.33789062,2026-06-30T09:21:28.005093+00:00
complexity,630,2.510723,0.82910864,,1.66416295017e-05,0.45898438,2026-06-30T09:21:34.581565+00:00
complexity,640,2.550623,0.74796644,,1.56356611961e-05,0.34765625,2026-06-30T09:21:41.362291+00:00
complexity,640,2.550623,0.85889983,0.86090199,1.56356611961e-05,0.34765625,2026-06-30T09:21:55.430214+00:00
complexity,650,2.590524,0.74137725,,1.47071863289e-05,0.45117188,2026-06-30T09:22:02.016986+00:00
complexity,660,2.630424,0.73221023,,1.38580327147e-05,0.43554688,2026-06-30T09:22:08.297828+00:00
complexity,660,2.630424,0.74381435,0.86163920,1.38580327147e-05,0.43554688,2026-06-30T09:22:22.377596+00:00
complexity,670,2.670324,0.74453427,,1.30898720146e-05,0.35937500,2026-06-30T09:22:29.016003+00:00
complexity,680,2.710224,0.72282284,,1.24042164454e-05,0.39453125,2026-06-30T09:22:35.463944+00:00
complexity,680,2.710224,0.72927362,0.86178758,1.24042164454e-05,0.39453125,2026-06-30T09:22:49.542603+00:00
complexity,690,2.750125,0.73893974,,1.18024158026e-05,0.45507812,2026-06-30T09:22:55.999607+00:00
complexity,700,2.790025,0.73701892,,1.12856548031e-05,0.49414062,2026-06-30T09:23:02.866856+00:00
complexity,700,2.790025,0.64332104,0.86128195,1.12856548031e-05,0.49414062,2026-06-30T09:23:16.948869+00:00
complexity,710,2.829925,0.72315427,,1.08549507532e-05,0.50781250,2026-06-30T09:23:23.152873+00:00
complexity,720,2.869825,0.72669291,,1.05111515456e-05,0.38281250,2026-06-30T09:23:29.894744+00:00
complexity,720,2.869825,0.90930718,0.86094325,1.05111515456e-05,0.38281250,2026-06-30T09:23:43.979069+00:00
complexity,730,2.909726,0.73514661,,1.02549339905e-05,0.35742188,2026-06-30T09:23:50.485683+00:00
complexity,740,2.949626,0.73648484,,1.0086802483e-05,0.43164062,2026-06-30T09:23:57.015647+00:00
complexity,740,2.949626,0.78578687,0.86104150,1.0086802483e-05,0.43164062,2026-06-30T09:24:11.094166+00:00
complexity,750,2.989526,0.75251969,,1.00070880101e-05,0.37695312,2026-06-30T09:24:17.484092+00:00
complexity,753,3.000000,0.75964333,0.86112100,1.00004430115e-05,0.67187500,2026-06-30T09:24:33.196739+00:00
