attribute,global_step,epoch,train_loss,eval_loss,learning_rate,grad_norm,timestamp
correctness,230,0.917706,0.89167926,,8.58162625163e-05,0.33789062,2026-06-30T09:54:54.381301+00:00
correctness,240,0.957606,0.83393849,,8.43313061976e-05,0.33593750,2026-06-30T09:54:59.812872+00:00
correctness,240,0.957606,0.86052883,0.89372595,8.43313061976e-05,0.33593750,2026-06-30T09:55:10.555652+00:00
correctness,250,0.997506,0.83362025,,8.27886076726e-05,0.48046875,2026-06-30T09:55:16.858703+00:00
correctness,251,1.000000,0.87716607,0.89310561,8.26312779698e-05,0.86718750,2026-06-30T09:55:27.926845+00:00
correctness,260,1.035910,0.86296465,,8.1191203929e-05,0.38281250,2026-06-30T09:55:33.230028+00:00
correctness,260,1.035910,0.83934647,0.89394148,8.1191203929e-05,0.38281250,2026-06-30T09:55:43.981609+00:00
correctness,270,1.075810,0.80279842,,7.95422396483e-05,0.34570312,2026-06-30T09:55:49.451774+00:00
correctness,280,1.115711,0.87155640,,7.78449610152e-05,0.44726562,2026-06-30T09:55:54.896074+00:00
correctness,280,1.115711,0.85578859,0.89302574,7.78449610152e-05,0.44726562,2026-06-30T09:56:05.648964+00:00
correctness,290,1.155611,0.82764287,,7.6102709327e-05,0.39453125,2026-06-30T09:56:11.742738+00:00
correctness,300,1.195511,0.80904624,,7.43189144157e-05,0.47070312,2026-06-30T09:56:17.116247+00:00
correctness,300,1.195511,0.91476083,0.89384641,7.43189144157e-05,0.47070312,2026-06-30T09:56:27.854102+00:00
correctness,310,1.235411,0.78535227,,7.24970878963e-05,0.45117188,2026-06-30T09:56:33.266494+00:00
correctness,320,1.275312,0.82887143,,7.06408162536e-05,0.32421875,2026-06-30T09:56:38.639598+00:00
correctness,320,1.275312,0.80229640,0.89388732,7.06408162536e-05,0.32421875,2026-06-30T09:56:49.395035+00:00
correctness,330,1.315212,0.85250711,,6.87537537817e-05,0.49609375,2026-06-30T09:56:55.296759+00:00
correctness,340,1.355112,0.84994012,,6.68396153902e-05,0.50390625,2026-06-30T09:57:00.369745+00:00
correctness,340,1.355112,1.02544940,0.89405958,6.68396153902e-05,0.50390625,2026-06-30T09:57:11.120465+00:00
correctness,350,1.395012,0.79570024,,6.4902169291e-05,0.48632812,2026-06-30T09:57:16.264585+00:00
correctness,360,1.434913,0.78156726,,6.29452295797e-05,0.48632812,2026-06-30T09:57:21.642902+00:00
correctness,360,1.434913,0.72237712,0.89472212,6.29452295797e-05,0.48632812,2026-06-30T09:57:32.397868+00:00
correctness,370,1.474813,0.84347929,,6.09726487278e-05,0.47656250,2026-06-30T09:57:37.362079+00:00
correctness,380,1.514713,0.84939840,,5.8988309998e-05,0.46289062,2026-06-30T09:57:42.350170+00:00
correctness,380,1.514713,0.80535764,0.89303442,5.8988309998e-05,0.46289062,2026-06-30T09:57:53.107782+00:00
correctness,390,1.554613,0.80909819,,5.69961198e-05,0.53125000,2026-06-30T09:57:58.636247+00:00
correctness,400,1.594514,0.88492268,,5.5e-05,0.53906250,2026-06-30T09:58:03.557256+00:00
correctness,400,1.594514,1.12789333,0.89400129,5.5e-05,0.53906250,2026-06-30T09:58:14.297537+00:00
correctness,410,1.634414,0.80801649,,5.30038802e-05,0.45898438,2026-06-30T09:58:20.183023+00:00
correctness,420,1.674314,0.86459662,,5.1011690002e-05,0.49218750,2026-06-30T09:58:25.659844+00:00
correctness,420,1.674314,0.89258415,0.89289756,5.1011690002e-05,0.49218750,2026-06-30T09:58:36.416438+00:00
correctness,430,1.714214,0.83192158,,4.90273512722e-05,0.43750000,2026-06-30T09:58:42.856382+00:00
correctness,440,1.754115,0.80224628,,4.70547704203e-05,0.45703125,2026-06-30T09:58:47.840472+00:00
correctness,440,1.754115,0.87954760,0.89298721,4.70547704203e-05,0.45703125,2026-06-30T09:58:58.600136+00:00
correctness,450,1.794015,0.82124095,,4.5097830709e-05,0.53515625,2026-06-30T09:59:03.963213+00:00
correctness,460,1.833915,0.82176297,,4.31603846098e-05,0.48632812,2026-06-30T09:59:09.516556+00:00
correctness,460,1.833915,0.82806778,0.89227439,4.31603846098e-05,0.48632812,2026-06-30T09:59:20.263780+00:00
correctness,470,1.873815,0.82416244,,4.12462462183e-05,0.54296875,2026-06-30T09:59:26.024697+00:00
correctness,480,1.913716,0.78417926,,3.93591837464e-05,0.55859375,2026-06-30T09:59:31.260850+00:00
correctness,480,1.913716,0.82919997,0.89205987,3.93591837464e-05,0.55859375,2026-06-30T09:59:42.005705+00:00
correctness,490,1.953616,0.79181392,,3.75029121037e-05,0.39648438,2026-06-30T09:59:48.200592+00:00
correctness,500,1.993516,0.81695048,,3.56810855843e-05,0.43750000,2026-06-30T09:59:54.089064+00:00
correctness,500,1.993516,0.95270807,0.89161235,3.56810855843e-05,0.43750000,2026-06-30T10:00:04.847241+00:00
correctness,502,2.000000,0.82385274,0.89176427,3.53211705794e-05,0.51171875,2026-06-30T10:00:17.625485+00:00
correctness,510,2.031920,0.76368178,,3.3897290673e-05,0.54687500,2026-06-30T10:00:22.247056+00:00
correctness,520,2.071820,0.79196060,,3.21550389848e-05,0.67578125,2026-06-30T10:00:27.516198+00:00
correctness,520,2.071820,0.90134746,0.89353817,3.21550389848e-05,0.67578125,2026-06-30T10:00:38.278102+00:00
correctness,530,2.111721,0.76371217,,3.04577603517e-05,0.47265625,2026-06-30T10:00:43.764237+00:00
correctness,540,2.151621,0.78225169,,2.8808796071e-05,0.62500000,2026-06-30T10:00:48.918213+00:00
correctness,540,2.151621,0.76498944,0.89486632,2.8808796071e-05,0.62500000,2026-06-30T10:00:59.674051+00:00
correctness,550,2.191521,0.82223676,,2.72113923274e-05,0.49609375,2026-06-30T10:01:04.824067+00:00
correctness,560,2.231421,0.82959716,,2.56686938024e-05,0.60937500,2026-06-30T10:01:10.281217+00:00
correctness,560,2.231421,0.72887850,0.89377127,2.56686938024e-05,0.60937500,2026-06-30T10:01:21.040444+00:00
correctness,570,2.271322,0.84060836,,2.41837374837e-05,0.43554688,2026-06-30T10:01:25.871520+00:00
correctness,580,2.311222,0.80060700,,2.27594466866e-05,0.45507812,2026-06-30T10:01:31.342300+00:00
correctness,580,2.311222,0.86518699,0.89445035,2.27594466866e-05,0.45507812,2026-06-30T10:01:42.096978+00:00
correctness,590,2.351122,0.74808750,,2.13986252988e-05,0.46289062,2026-06-30T10:01:47.755223+00:00
correctness,600,2.391022,0.80284735,,2.01039522611e-05,0.51562500,2026-06-30T10:01:53.135359+00:00
correctness,600,2.391022,0.65288818,0.89514610,2.01039522611e-05,0.51562500,2026-06-30T10:02:03.891876+00:00
correctness,610,2.430923,0.79014500,,1.88779762931e-05,0.53125000,2026-06-30T10:02:08.453883+00:00
correctness,620,2.470823,0.81607106,,1.77231108761e-05,0.49023438,2026-06-30T10:02:13.318449+00:00
correctness,620,2.470823,0.72649938,0.89488454,1.77231108761e-05,0.49023438,2026-06-30T10:02:24.075407+00:00
correctness,630,2.510723,0.80876750,,1.66416295017e-05,0.57031250,2026-06-30T10:02:29.210893+00:00
correctness,640,2.550623,0.74773241,,1.56356611961e-05,0.64843750,2026-06-30T10:02:34.469585+00:00
correctness,640,2.550623,0.87295258,0.89459185,1.56356611961e-05,0.64843750,2026-06-30T10:02:45.221276+00:00
correctness,650,2.590524,0.79404383,,1.47071863289e-05,0.45507812,2026-06-30T10:02:49.776017+00:00
correctness,660,2.630424,0.77229639,,1.38580327147e-05,0.56640625,2026-06-30T10:02:54.547456+00:00
correctness,660,2.630424,0.78557730,0.89474664,1.38580327147e-05,0.56640625,2026-06-30T10:03:05.297878+00:00
correctness,670,2.670324,0.82000983,,1.30898720146e-05,0.46875000,2026-06-30T10:03:11.032221+00:00
correctness,680,2.710224,0.72982443,,1.24042164454e-05,0.47265625,2026-06-30T10:03:17.442334+00:00
correctness,680,2.710224,0.73534065,0.89478672,1.24042164454e-05,0.47265625,2026-06-30T10:03:28.192416+00:00
correctness,690,2.750125,0.77606747,,1.18024158026e-05,0.49804688,2026-06-30T10:03:33.654823+00:00
correctness,700,2.790025,0.79801813,,1.12856548031e-05,0.48437500,2026-06-30T10:03:38.842826+00:00
correctness,700,2.790025,0.86811990,0.89502770,1.12856548031e-05,0.48437500,2026-06-30T10:03:49.601458+00:00
correctness,710,2.829925,0.76513820,,1.08549507532e-05,0.53906250,2026-06-30T10:03:55.016129+00:00
correctness,720,2.869825,0.78841289,,1.05111515456e-05,0.53515625,2026-06-30T10:04:01.379317+00:00
correctness,720,2.869825,0.82249892,0.89487786,1.05111515456e-05,0.53515625,2026-06-30T10:04:12.123566+00:00
correctness,730,2.909726,0.75814668,,1.02549339905e-05,0.49609375,2026-06-30T10:04:18.114180+00:00
correctness,740,2.949626,0.77454612,,1.0086802483e-05,0.49414062,2026-06-30T10:04:23.491248+00:00
correctness,740,2.949626,0.77717263,0.89481488,1.0086802483e-05,0.49414062,2026-06-30T10:04:34.246311+00:00
correctness,750,2.989526,0.78794189,,1.00070880101e-05,0.47265625,2026-06-30T10:04:39.659352+00:00
correctness,753,3.000000,0.78704388,0.89465332,1.00004430115e-05,0.71093750,2026-06-30T10:04:52.016626+00:00
